aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
SEA,WN,2009,14.55,7.69,0.1,4.83,5
SFB,G4,2369,14.03,11.93,1.6,0.0,1
SFO,AA,2559,21.14,14.62,1.3,6.55,9
SFO,AS,2731,11.05,8.39,2.7,-3.54,2
SFO,B6,917,19.86,15.13,0.2,5.27,7
SFO,DL,3053,15.58,6.54,0.7,0.99,5
SFO,F9,1143,35.09,32.51,1.8,20.5,10
SFO,HA,174,2.11,2.63,2.9,-12.48,1
SFO,MQ,7,15.86,11.0,0.0,1.27,6
SFO,OO,7817,12.88,8.34,1.4,-1.71,4
SFO,UA,12339,11.77,3.38,1.4,-2.82,3
SFO,WN,1869,20.85,14.5,0.4,6.26,8
SGF,9E,164,4.87,-0.2,0.0,-14.75,1
SGF,DL,81,19.99,10.51,1.2,0.37,3
SGF,G4,216,26.5,22.5,1.9,6.88,5
SGF,MQ,982,15.13,12.67,1.2,-4.49,2
SGF,OH,239,33.27,31.23,1.3,13.65,6
SGF,OO,560,23.35,17.66,1.1,3.73,4
SGU,OO,726,5.4,1.08,0.6,0.0,1
SHR,OO,174,0.26,1.12,0.6,0.0,1
SHV,9E,324,5.7,-1.24,1.2,-8.83,1
SHV,G4,39,24.13,18.08,2.6,9.6,4
SHV,MQ,209,15.14,9.33,1.9,0.61,2
SHV,OH,419,16.2,13.73,2.4,1.67,3
SHV,OO,156,25.17,20.61,0.6,10.64,5
SIT,AS,324,-3.72,-3.97,1.9,-2.23,1
SIT,OO,16,49.07,42.79,12.5,50.56,2
SJC,AA,380,12.34,6.28,0.8,6.04,10
SJC,AS,695,0.91,-2.51,2.2,-5.39,1
SJC,B6,43,45.17,30.36,2.3,38.87,11
SJC,DL,544,2.61,-5.63,0.4,-3.69,3
SJC,F9,146,6.32,8.03,0.0,0.02,6
SJC,HA,161,3.46,-0.16,0.6,-2.84,4
SJC,MQ,98,3.77,-1.78,0.0,-2.53,5
SJC,NK,652,11.32,8.58,1.7,5.02,9
SJC,OO,2092,1.65,-0.7,0.1,-4.65,2
SJC,UA,528,6.94,-0.39,1.9,0.64,7
SJC,WN,7025,7.53,1.53,0.6,1.23,8
SJT,MQ,168,15.19,12.99,1.2,-1.44,1
SJT,OO,86,19.53,19.17,3.5,2.9,2
SJU,AA,970,22.56,22.85,0.7,4.44,6
SJU,B6,2405,23.41,15.86,1.2,5.29,8
SJU,DL,880,9.21,7.03,0.3,-8.91,2
SJU,F9,1405,22.94,22.79,2.6,4.82,7
SJU,MQ,4,-0.25,1.25,0.0,-18.37,1
SJU,NK,1112,14.7,10.86,2.2,-3.42,5
SJU,UA,814,12.69,10.11,1.5,-5.43,4
SJU,WN,979,10.4,8.58,1.2,-7.72,3
SLC,AA,912,23.7,18.44,1.3,14.43,10
SLC,AS,306,7.81,4.55,1.6,-1.46,2
SLC,B6,365,24.23,18.5,0.3,14.96,11
SLC,DL,13306,9.55,4.4,0.7,0.28,3
SLC,F9,794,20.61,19.23,2.1,11.34,9
SLC,HA,57,15.0,11.14,0.0,5.73,8
SLC,MQ,24,14.54,1.63,0.0,5.27,7
SLC,NK,305,12.22,7.3,1.0,2.95,6
SLC,OO,7857,4.02,-0.03,0.3,-5.25,1
SLC,UA,1008,11.25,6.28,2.0,1.98,4
SLC,WN,2977,11.74,5.11,0.3,2.47,5
SLN,OO,184,13.63,12.81,1.6,0.0,1
SMF,AA,837,20.41,14.44,1.6,11.49,10
SMF,AS,294,4.86,2.52,1.0,-4.06,3
SMF,B6,91,34.92,28.91,1.1,26.0,11
SMF,DL,810,6.49,-0.12,0.5,-2.43,5
SMF,F9,220,6.53,6.55,0.9,-2.39,6
SMF,HA,222,11.59,11.52,0.9,2.67,8
SMF,MQ,53,4.17,-2.6,0.0,-4.75,2
SMF,NK,444,11.67,8.21,2.0,2.75,9
SMF,OO,2097,3.76,0.56,0.5,-5.16,1
SMF,UA,971,6.09,0.21,1.0,-2.83,4
SMF,WN,7534,9.43,3.46,0.4,0.51,7
SMX,G4,27,34.04,35.15,0.0,0.0,1
SNA,AA,1540,19.65,13.37,1.2,8.4,8
SNA,AS,1028,2.75,1.39,1.5,-8.5,1
SNA,DL,1151,12.08,4.61,0.6,0.83,6
SNA,F9,264,11.1,8.71,3.4,-0.15,5
SNA,G4,274,28.43,25.41,1.8,17.18,9
SNA,NK,304,8.54,5.84,2.3,-2.71,3
SNA,OO,992,15.06,16.93,1.0,3.81,7
SNA,UA,1424,8.17,2.29,0.8,-3.08,2
SNA,WN,3594,8.92,0.94,0.8,-2.33,4
SPI,G4,25,32.75,33.46,4.0,0.0,1
SPN,UA,82,-1.51,-5.28,0.0,0.0,1
SPS,MQ,27,18.73,10.81,3.7,10.94,2
SPS,OO,130,5.53,1.26,3.1,-2.26,1
SRQ,AA,699,19.59,17.15,3.9,5.49,7
SRQ,B6,190,16.35,15.11,2.1,2.25,6
SRQ,DL,758,13.8,10.4,3.4,-0.3,5
SRQ,F9,138,21.12,22.1,5.1,7.02,8
SRQ,G4,648,11.72,9.41,3.9,-2.38,2
SRQ,MQ,4,32.25,23.25,0.0,18.15,11
SRQ,OH,84,25.36,21.66,3.6,11.26,9
SRQ,OO,13,12.75,14.92,7.7,-1.35,4
SRQ,UA,396,7.45,3.52,3.3,-6.65,1
SRQ,WN,1051,11.78,6.82,4.2,-2.32,3
SRQ,YX,49,25.94,27.1,0.0,11.84,10
STC,G4,36,13.0,6.43,2.8,0.0,1
STL,9E,346,4.58,-1.95,4.3,-6.77,3
STL,AA,1722,13.82,12.01,1.9,2.47,9
STL,AS,182,2.17,0.45,0.5,-9.18,1
STL,DL,1355,4.32,-1.56,0.4,-7.03,2
STL,F9,278,31.63,27.71,2.2,20.28,12
STL,MQ,476,8.8,5.43,2.3,-2.55,6
STL,NK,97,18.91,13.11,7.2,7.56,10
STL,OH,113,22.19,21.47,1.8,10.84,11
STL,OO,146,8.29,1.26,0.0,-3.06,4
STL,UA,748,13.76,11.02,1.9,2.41,8
STL,WN,10054,11.65,5.49,0.8,0.3,7
STL,YX,488,8.44,3.11,2.3,-2.91,5
STS,AA,37,59.86,60.64,0.0,50.19,4
STS,AS,90,6.44,5.64,1.1,-3.23,1
STS,MQ,55,9.31,5.22,0.0,-0.36,3
STS,OO,753,7.6,8.47,0.7,-2.07,2
STT,AA,496,35.25,34.83,0.8,12.49,6
STT,B6,160,16.62,12.9,1.9,-6.14,4
STT,DL,204,23.24,20.97,0.5,0.48,5
STT,F9,13,9.54,28.38,0.0,-13.22,2
STT,NK,255,16.55,12.91,1.2,-6.21,3
STT,UA,189,3.51,0.95,2.6,-19.25,1
STX,AA,212,12.89,13.36,0.5,-1.57,2
STX,B6,5,44.0,49.4,0.0,29.54,5
STX,DL,29,14.52,7.28,0.0,0.06,3
STX,F9,5,5.8,18.6,0.0,-8.66,1
STX,NK,55,18.72,19.92,3.6,4.26,4
SUN,OO,490,9.43,7.23,0.6,0.0,1
SUX,OO,192,14.47,11.96,0.5,0.0,1
SWF,G4,103,17.05,13.96,2.9,0.0,1
SWO,MQ,36,8.97,3.54,0.0,-12.58,1
SWO,OO,141,24.83,22.8,2.1,3.28,2
SYR,9E,484,5.59,-1.33,2.7,-4.67,3
SYR,AA,380,12.96,11.06,0.8,2.7,8
SYR,B6,303,8.38,5.04,3.3,-1.88,5
SYR,DL,281,11.15,2.74,0.7,0.89,7
SYR,F9,101,16.83,12.23,2.0,6.57,11
SYR,G4,160,23.59,16.64,1.3,13.33,12
SYR,MQ,198,8.29,5.48,0.5,-1.97,4
SYR,OH,118,15.26,16.25,0.8,5.0,10
SYR,OO,282,14.48,9.09,1.4,4.22,9
SYR,UA,229,5.14,2.38,1.3,-5.12,2
SYR,WN,219,11.07,4.0,0.5,0.81,6
SYR,YX,310,4.76,1.75,1.6,-5.5,1
TLH,9E,139,6.33,6.59,5.0,-2.72,2
TLH,B6,75,12.13,6.01,4.0,3.08,4
TLH,DL,348,2.85,-3.07,0.9,-6.2,1
TLH,MQ,688,9.89,7.77,1.5,0.84,3
TLH,OH,217,16.7,13.72,2.8,7.65,5
TLH,YX,8,23.57,27.0,12.5,14.52,6
TOL,G4,95,24.37,18.9,4.2,0.0,1
TPA,9E,3,180.67,196.0,0.0,166.34,11
TPA,AA,3165,17.55,14.45,2.9,3.22,9
TPA,AS,266,16.89,13.66,6.0,2.56,8
TPA,B6,1308,18.77,13.65,2.9,4.44,10
TPA,DL,3152,13.47,8.22,2.0,-0.86,5
TPA,F9,1685,16.29,13.65,2.7,1.96,6
TPA,MQ,308,16.34,14.46,1.9,2.01,7
TPA,NK,1476,9.73,6.91,3.3,-4.6,2
TPA,UA,2110,12.07,7.71,2.3,-2.26,3
TPA,WN,6032,13.23,8.36,2.4,-1.1,4
TPA,YX,7,6.0,1.86,0.0,-8.33,1
TRI,9E,265,1.52,-6.29,0.8,-6.7,1
TRI,DL,32,8.22,-5.03,0.0,0.0,3
TRI,G4,47,26.87,29.36,4.3,18.65,5
TRI,MQ,115,6.31,-1.55,0.0,-1.91,2
TRI,OH,40,31.63,25.18,5.0,23.41,6
TRI,OO,43,14.09,7.35,0.0,5.87,4
TTN,F9,406,19.21,12.08,5.2,0.0,1
TUL,9E,57,8.05,1.07,0.0,-0.7,7
TUL,AA,589,21.38,19.4,1.9,12.63,9
TUL,DL,347,6.16,-1.62,0.0,-2.59,5
TUL,G4,99,29.71,26.78,1.0,20.96,10
TUL,MQ,434,3.37,-0.76,0.9,-5.38,3
TUL,OH,182,17.41,15.91,0.5,8.66,8
TUL,OO,861,5.51,1.03,0.7,-3.24,4
TUL,UA,125,-3.55,0.75,0.0,-12.3,1
TUL,WN,1357,7.12,1.43,0.8,-1.63,6
TUL,YX,153,1.17,-1.38,0.7,-7.58,2
TUS,AA,821,13.2,11.27,1.5,3.6,7
TUS,AS,130,6.65,10.3,0.8,-2.95,2
TUS,DL,280,10.94,2.15,0.7,1.34,5
TUS,MQ,192,1.42,-0.42,0.5,-8.18,1
TUS,OO,1939,9.05,7.15,0.2,-0.55,4
TUS,UA,260,12.43,5.2,1.2,2.83,6
TUS,WN,1114,8.7,2.15,0.4,-0.9,3
TVC,9E,72,1.85,-1.48,1.4,-14.45,1
TVC,AA,30,56.27,54.83,0.0,39.97,9
TVC,DL,112,7.75,2.29,2.7,-8.55,2
TVC,G4,57,19.65,11.24,3.5,3.35,7
TVC,MQ,143,15.12,11.09,0.7,-1.18,5
TVC,OH,45,13.33,8.29,0.0,-2.97,4
TVC,OO,282,20.89,18.24,2.8,4.59,8
TVC,UA,146,17.41,14.17,0.7,1.11,6
TVC,YX,118,11.64,13.08,0.8,-4.66,3
TWF,OO,180,-0.03,-4.77,0.0,0.0,1
TXK,MQ,110,14.14,12.96,0.0,-1.75,1
TXK,OO,74,18.64,15.69,5.4,2.75,2
TYR,MQ,56,5.93,-0.4,1.8,-5.43,1
TYR,OO,224,12.72,8.41,2.2,1.36,2
TYS,9E,677,3.32,-3.52,1.9,-6.15,3
TYS,AA,383,22.75,16.6,1.8,13.28,10
TYS,DL,336,3.8,-5.07,1.5,-5.67,4
TYS,F9,62,16.08,14.69,0.0,6.61,8
TYS,G4,630,16.47,13.53,2.2,7.0,9
TYS,MQ,281,8.76,6.53,0.4,-0.71,6
TYS,OH,918,9.74,8.64,1.3,0.27,7
TYS,OO,368,3.87,-0.09,3.0,-5.6,5
TYS,UA,85,1.11,-2.56,0.0,-8.36,1
TYS,YX,173,3.11,0.09,0.6,-6.36,2
USA,G4,184,24.05,21.23,1.1,0.0,1
VCT,OO,143,12.98,6.87,2.8,0.0,1
VEL,OO,13,97.15,87.92,0.0,0.0,1
VLD,9E,176,11.17,6.26,2.3,0.37,2
VLD,OO,12,5.5,0.0,0.0,-5.3,1
VPS,9E,5,10.5,12.75,20.0,-4.16,6
VPS,AA,457,31.75,30.19,1.5,17.09,8
VPS,DL,610,8.6,1.46,0.5,-6.06,3
VPS,G4,541,16.49,12.61,0.7,1.83,7
VPS,MQ,92,10.32,5.81,1.1,-4.34,5
VPS,OH,174,3.46,3.81,2.9,-11.2,2
VPS,WN,476,9.67,4.53,0.6,-4.99,4
VPS,YX,15,-7.87,-13.0,0.0,-22.53,1
WRG,AS,177,-3.33,-5.5,1.1,0.0,1
WYS,OO,68,20.26,17.5,0.0,0.0,1
XNA,9E,489,6.26,1.2,0.8,-3.58,3
XNA,AA,285,23.05,23.75,0.0,13.21,10
XNA,DL,137,5.24,-3.03,0.7,-4.6,2
XNA,F9,39,11.1,10.31,0.0,1.26,6
XNA,G4,193,18.45,14.31,1.0,8.61,9
XNA,MQ,1378,8.25,6.19,0.9,-1.59,5
XNA,OH,53,11.21,7.13,1.9,1.37,7
XNA,OO,588,12.1,8.4,0.7,2.26,8
XNA,UA,63,7.65,3.81,0.0,-2.19,4
XNA,YX,214,-0.48,-5.08,1.4,-10.32,1
XWA,OO,449,27.57,23.53,1.6,0.0,1
YAK,AS,163,-3.09,-4.61,1.2,0.0,1
YUM,MQ,159,7.79,4.17,1.9,-0.94,1
YUM,OO,279,9.25,6.58,0.0,0.52,2
